"search-number","evaluation","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","fitness","num-replicates","best-fitness-so-far"
"3","75","1000","""suslab""","""schwarz-alternative""","true","1","false","0.022001411549189186","""showerhead""","0.14840952801292495","0.2920364424480981","0.5492428107139194","29.073","5","14.519"
"3","80","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.14840952801292495","0.3088083255952752","0.5492428107139194","10.327","5","10.327"
"3","85","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.14840952801292495","0.44669356880031885","0.5492428107139194","27.122999999999998","5","10.327"
"3","90","1000","""suslab""","""schwarz-alternative""","true","1","false","0.017095461386373495","""showerhead""","0.14840952801292495","0.3088083255952752","0.5492428107139194","23.908","5","10.327"
"3","95","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01755539587075709","""showerhead""","0.14840952801292495","0.3088083255952752","0.5492428107139194","16.413000000000004","5","10.327"
"3","100","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.1221111193693105","0.3088083255952752","0.5492428107139194","16.973000000000003","5","10.327"
"3","105","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.14840952801292495","0.1349341205722437","0.5492428107139194","28.124","5","10.327"
"3","110","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.14840952801292495","0.3524613826297324","0.5492428107139194","18.744","5","10.327"
"3","115","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01701848971292585","""showerhead""","0.14840952801292495","0.3088083255952752","0.5492428107139194","15.799000000000003","5","10.327"
"3","120","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.14840952801292495","0.3088083255952752","0.5252818929735913","9.966000000000001","5","9.966000000000001"
